Date,SKU,Branch,Units Sold,Revenue (NGN)
2025-12-24,SKU-3045,Mbari,1,290000
2025-12-24,SKU-3081,Mbari,3,330000
2025-12-24,SKU-3087,Mbari,4,880000
2025-12-24,SKU-3090,Mbari,1,260000
2025-12-24,SKU-3096,Mbari,1,165000
2025-12-24,SKU-3108,Mbari,2,150000
2025-12-24,SKU-3111,Mbari,2,300000
2025-12-24,SKU-3114,Mbari,1,185000
2025-12-24,SKU-3117,Mbari,1,240000
2025-12-24,SKU-3123,Mbari,2,3000
2025-12-24,SKU-3126,Mbari,1,2800
2025-12-24,SKU-3129,Mbari,1,3500
2025-12-24,SKU-3132,Mbari,2,17000
2025-12-24,SKU-3135,Mbari,2,4000
2025-12-24,SKU-3138,Mbari,2,2400
2025-12-24,SKU-3017,Owerri Main,2,136000
2025-12-24,SKU-3020,Owerri Main,2,150000
2025-12-24,SKU-3023,Owerri Main,3,285000
2025-12-24,SKU-3026,Owerri Main,1,115000
2025-12-24,SKU-3035,Owerri Main,1,145000
2025-12-24,SKU-3038,Owerri Main,1,165000
2025-12-24,SKU-3041,Owerri Main,1,230000
2025-12-24,SKU-3044,Owerri Main,1,290000
2025-12-24,SKU-3047,Owerri Main,1,120000
2025-12-24,SKU-3059,Owerri Main,1,850000
2025-12-24,SKU-3065,Owerri Main,1,150000
2025-12-24,SKU-3074,Owerri Main,1,480000
2025-12-24,SKU-3077,Owerri Main,1,60000
2025-12-24,SKU-3083,Owerri Main,1,150000
2025-12-24,SKU-3095,Owerri Main,1,165000
2025-12-24,SKU-3098,Owerri Main,1,190000
2025-12-24,SKU-3101,Owerri Main,1,230000
2025-12-24,SKU-3107,Owerri Main,1,75000
2025-12-24,SKU-3122,Owerri Main,3,4500
2025-12-24,SKU-3125,Owerri Main,4,11200
2025-12-24,SKU-3128,Owerri Main,3,10500
2025-12-24,SKU-3131,Owerri Main,4,34000
2025-12-24,SKU-3134,Owerri Main,3,6000
2025-12-24,SKU-3007,Tetlow,1,230000
2025-12-24,SKU-3010,Tetlow,1,270000
2025-12-24,SKU-3016,Tetlow,1,68000
2025-12-24,SKU-3019,Tetlow,2,150000
2025-12-24,SKU-3022,Tetlow,1,95000
2025-12-24,SKU-3025,Tetlow,1,115000
2025-12-24,SKU-3028,Tetlow,1,135000
2025-12-24,SKU-3031,Tetlow,1,85000
2025-12-24,SKU-3034,Tetlow,1,145000
2025-12-24,SKU-3037,Tetlow,1,165000
2025-12-24,SKU-3046,Tetlow,3,360000
2025-12-24,SKU-3049,Tetlow,1,215000
2025-12-24,SKU-3061,Tetlow,2,220000
2025-12-24,SKU-3064,Tetlow,3,450000
2025-12-24,SKU-3067,Tetlow,1,190000
2025-12-24,SKU-3070,Tetlow,1,230000
2025-12-24,SKU-3079,Tetlow,1,110000
2025-12-24,SKU-3082,Tetlow,1,150000
2025-12-24,SKU-3085,Tetlow,2,440000
2025-12-24,SKU-3091,Tetlow,1,140000
2025-12-24,SKU-3094,Tetlow,2,330000
2025-12-24,SKU-3097,Tetlow,1,190000
2025-12-24,SKU-3106,Tetlow,2,150000
2025-12-24,SKU-3112,Tetlow,1,185000
2025-12-24,SKU-3115,Tetlow,1,240000
2025-12-24,SKU-3121,Tetlow,2,3000
2025-12-24,SKU-3124,Tetlow,2,5600
2025-12-24,SKU-3127,Tetlow,5,17500
2025-12-24,SKU-3130,Tetlow,1,8500
2025-12-24,SKU-3136,Tetlow,3,3600
2025-12-25,SKU-3018,Mbari,1,68000
2025-12-25,SKU-3021,Mbari,2,150000
2025-12-25,SKU-3024,Mbari,1,95000
2025-12-25,SKU-3039,Mbari,1,165000
2025-12-25,SKU-3081,Mbari,1,110000
2025-12-25,SKU-3087,Mbari,1,220000
2025-12-25,SKU-3111,Mbari,1,150000
2025-12-25,SKU-3123,Mbari,1,1500
2025-12-25,SKU-3126,Mbari,6,16800
2025-12-25,SKU-3129,Mbari,3,10500
2025-12-25,SKU-3132,Mbari,2,17000
2025-12-25,SKU-3135,Mbari,3,6000
2025-12-25,SKU-3138,Mbari,3,3600
2025-12-25,SKU-3008,Owerri Main,1,230000
2025-12-25,SKU-3017,Owerri Main,4,272000
2025-12-25,SKU-3020,Owerri Main,1,75000
2025-12-25,SKU-3023,Owerri Main,3,285000
2025-12-25,SKU-3026,Owerri Main,3,345000
2025-12-25,SKU-3029,Owerri Main,1,135000
2025-12-25,SKU-3032,Owerri Main,2,170000
2025-12-25,SKU-3035,Owerri Main,1,145000
2025-12-25,SKU-3038,Owerri Main,1,165000
2025-12-25,SKU-3044,Owerri Main,1,290000
2025-12-25,SKU-3047,Owerri Main,1,120000
2025-12-25,SKU-3050,Owerri Main,2,430000
2025-12-25,SKU-3065,Owerri Main,2,300000
2025-12-25,SKU-3080,Owerri Main,1,110000
2025-12-25,SKU-3092,Owerri Main,2,280000
2025-12-25,SKU-3095,Owerri Main,1,165000
2025-12-25,SKU-3098,Owerri Main,1,190000
2025-12-25,SKU-3107,Owerri Main,1,75000
2025-12-25,SKU-3110,Owerri Main,2,300000
2025-12-25,SKU-3113,Owerri Main,2,370000
2025-12-25,SKU-3122,Owerri Main,2,3000
2025-12-25,SKU-3125,Owerri Main,2,5600
2025-12-25,SKU-3128,Owerri Main,3,10500
2025-12-25,SKU-3131,Owerri Main,3,25500
2025-12-25,SKU-3134,Owerri Main,3,6000
2025-12-25,SKU-3137,Owerri Main,3,3600
2025-12-25,SKU-3001,Tetlow,1,180000
2025-12-25,SKU-3007,Tetlow,1,230000
2025-12-25,SKU-3013,Tetlow,1,750000
2025-12-25,SKU-3022,Tetlow,1,95000
2025-12-25,SKU-3031,Tetlow,3,255000
2025-12-25,SKU-3037,Tetlow,2,330000
2025-12-25,SKU-3040,Tetlow,2,460000
2025-12-25,SKU-3049,Tetlow,1,215000
2025-12-25,SKU-3064,Tetlow,2,300000
2025-12-25,SKU-3067,Tetlow,1,190000
2025-12-25,SKU-3073,Tetlow,1,480000
2025-12-25,SKU-3076,Tetlow,1,60000
2025-12-25,SKU-3079,Tetlow,1,110000
2025-12-25,SKU-3091,Tetlow,1,140000
2025-12-25,SKU-3094,Tetlow,1,165000
2025-12-25,SKU-3106,Tetlow,1,75000
2025-12-25,SKU-3109,Tetlow,2,300000
2025-12-25,SKU-3118,Tetlow,2,640000
2025-12-25,SKU-3121,Tetlow,7,10500
2025-12-25,SKU-3124,Tetlow,2,5600
2025-12-25,SKU-3127,Tetlow,1,3500
2025-12-25,SKU-3130,Tetlow,2,17000
2025-12-25,SKU-3133,Tetlow,6,12000
2025-12-25,SKU-3136,Tetlow,4,4800
2025-12-26,SKU-3012,Mbari,1,270000
2025-12-26,SKU-3018,Mbari,1,68000
2025-12-26,SKU-3027,Mbari,2,230000
2025-12-26,SKU-3030,Mbari,1,135000
2025-12-26,SKU-3033,Mbari,1,85000
2025-12-26,SKU-3039,Mbari,3,495000
2025-12-26,SKU-3045,Mbari,2,580000
2025-12-26,SKU-3051,Mbari,2,430000
2025-12-26,SKU-3057,Mbari,1,380000
2025-12-26,SKU-3063,Mbari,1,110000
2025-12-26,SKU-3066,Mbari,2,300000
2025-12-26,SKU-3078,Mbari,1,60000
2025-12-26,SKU-3084,Mbari,3,450000
2025-12-26,SKU-3087,Mbari,2,440000
2025-12-26,SKU-3090,Mbari,3,780000
2025-12-26,SKU-3093,Mbari,1,140000
2025-12-26,SKU-3096,Mbari,1,165000
2025-12-26,SKU-3108,Mbari,1,75000
2025-12-26,SKU-3123,Mbari,1,1500
2025-12-26,SKU-3126,Mbari,4,11200
2025-12-26,SKU-3129,Mbari,1,3500
2025-12-26,SKU-3135,Mbari,1,2000
2025-12-26,SKU-3138,Mbari,2,2400
2025-12-26,SKU-3002,Owerri Main,1,180000
2025-12-26,SKU-3005,Owerri Main,2,420000
2025-12-26,SKU-3008,Owerri Main,3,690000
2025-12-26,SKU-3011,Owerri Main,2,540000
2025-12-26,SKU-3020,Owerri Main,2,150000
2025-12-26,SKU-3026,Owerri Main,1,115000
2025-12-26,SKU-3029,Owerri Main,1,135000
2025-12-26,SKU-3038,Owerri Main,1,165000
2025-12-26,SKU-3047,Owerri Main,1,120000
2025-12-26,SKU-3050,Owerri Main,1,215000
2025-12-26,SKU-3062,Owerri Main,1,110000
2025-12-26,SKU-3065,Owerri Main,1,150000
2025-12-26,SKU-3077,Owerri Main,1,60000
2025-12-26,SKU-3080,Owerri Main,1,110000
2025-12-26,SKU-3083,Owerri Main,2,300000
2025-12-26,SKU-3098,Owerri Main,1,190000
2025-12-26,SKU-3110,Owerri Main,1,150000
2025-12-26,SKU-3116,Owerri Main,1,240000
2025-12-26,SKU-3122,Owerri Main,4,6000
2025-12-26,SKU-3125,Owerri Main,3,8400
2025-12-26,SKU-3128,Owerri Main,2,7000
2025-12-26,SKU-3131,Owerri Main,2,17000
2025-12-26,SKU-3134,Owerri Main,3,6000
2025-12-26,SKU-3137,Owerri Main,3,3600
2025-12-26,SKU-3001,Tetlow,3,540000
2025-12-26,SKU-3004,Tetlow,1,210000
2025-12-26,SKU-3007,Tetlow,2,460000
2025-12-26,SKU-3016,Tetlow,1,68000
2025-12-26,SKU-3019,Tetlow,1,75000
2025-12-26,SKU-3022,Tetlow,1,95000
2025-12-26,SKU-3025,Tetlow,2,230000
2025-12-26,SKU-3028,Tetlow,5,675000
2025-12-26,SKU-3031,Tetlow,1,85000
2025-12-26,SKU-3034,Tetlow,1,145000
2025-12-26,SKU-3037,Tetlow,1,165000
2025-12-26,SKU-3046,Tetlow,3,360000
2025-12-26,SKU-3049,Tetlow,1,215000
2025-12-26,SKU-3061,Tetlow,1,110000
2025-12-26,SKU-3070,Tetlow,2,460000
2025-12-26,SKU-3076,Tetlow,1,60000
2025-12-26,SKU-3082,Tetlow,1,150000
2025-12-26,SKU-3085,Tetlow,1,220000
2025-12-26,SKU-3094,Tetlow,1,165000
2025-12-26,SKU-3097,Tetlow,1,190000
2025-12-26,SKU-3106,Tetlow,2,150000
2025-12-26,SKU-3109,Tetlow,1,150000
2025-12-26,SKU-3118,Tetlow,1,320000
2025-12-26,SKU-3121,Tetlow,7,10500
2025-12-26,SKU-3124,Tetlow,2,5600
2025-12-26,SKU-3127,Tetlow,4,14000
2025-12-26,SKU-3130,Tetlow,3,25500
2025-12-26,SKU-3133,Tetlow,2,4000
2025-12-26,SKU-3136,Tetlow,2,2400
2025-12-27,SKU-3018,Mbari,4,272000
2025-12-27,SKU-3030,Mbari,1,135000
2025-12-27,SKU-3033,Mbari,2,170000
2025-12-27,SKU-3039,Mbari,1,165000
2025-12-27,SKU-3048,Mbari,1,120000
2025-12-27,SKU-3072,Mbari,1,230000
2025-12-27,SKU-3078,Mbari,1,60000
2025-12-27,SKU-3081,Mbari,2,220000
2025-12-27,SKU-3087,Mbari,3,660000
2025-12-27,SKU-3090,Mbari,2,520000
2025-12-27,SKU-3093,Mbari,1,140000
2025-12-27,SKU-3096,Mbari,1,165000
2025-12-27,SKU-3099,Mbari,1,190000
2025-12-27,SKU-3102,Mbari,1,230000
2025-12-27,SKU-3123,Mbari,5,7500
2025-12-27,SKU-3126,Mbari,1,2800
2025-12-27,SKU-3129,Mbari,1,3500
2025-12-27,SKU-3132,Mbari,1,8500
2025-12-27,SKU-3135,Mbari,1,2000
2025-12-27,SKU-3138,Mbari,2,2400
2025-12-27,SKU-3005,Owerri Main,2,420000
2025-12-27,SKU-3008,Owerri Main,1,230000
2025-12-27,SKU-3017,Owerri Main,1,68000
2025-12-27,SKU-3020,Owerri Main,3,225000
2025-12-27,SKU-3023,Owerri Main,1,95000
2025-12-27,SKU-3029,Owerri Main,1,135000
2025-12-27,SKU-3032,Owerri Main,2,170000
2025-12-27,SKU-3038,Owerri Main,3,495000
2025-12-27,SKU-3047,Owerri Main,1,120000
2025-12-27,SKU-3050,Owerri Main,1,215000
2025-12-27,SKU-3056,Owerri Main,1,380000
2025-12-27,SKU-3065,Owerri Main,1,150000
2025-12-27,SKU-3071,Owerri Main,1,230000
2025-12-27,SKU-3077,Owerri Main,2,120000
2025-12-27,SKU-3080,Owerri Main,2,220000
2025-12-27,SKU-3083,Owerri Main,1,150000
2025-12-27,SKU-3086,Owerri Main,1,220000
2025-12-27,SKU-3092,Owerri Main,2,280000
2025-12-27,SKU-3095,Owerri Main,2,330000
2025-12-27,SKU-3107,Owerri Main,5,375000
2025-12-27,SKU-3110,Owerri Main,1,150000
2025-12-27,SKU-3122,Owerri Main,4,6000
2025-12-27,SKU-3125,Owerri Main,3,8400
2025-12-27,SKU-3128,Owerri Main,1,3500
2025-12-27,SKU-3131,Owerri Main,2,17000
2025-12-27,SKU-3134,Owerri Main,2,4000
2025-12-27,SKU-3137,Owerri Main,2,2400
2025-12-27,SKU-3001,Tetlow,3,540000
2025-12-27,SKU-3004,Tetlow,2,420000
2025-12-27,SKU-3007,Tetlow,1,230000
2025-12-27,SKU-3016,Tetlow,3,204000
2025-12-27,SKU-3019,Tetlow,3,225000
2025-12-27,SKU-3022,Tetlow,5,475000
2025-12-27,SKU-3025,Tetlow,4,460000
2025-12-27,SKU-3031,Tetlow,2,170000
2025-12-27,SKU-3034,Tetlow,1,145000
2025-12-27,SKU-3037,Tetlow,2,330000
2025-12-27,SKU-3040,Tetlow,2,460000
2025-12-27,SKU-3046,Tetlow,1,120000
2025-12-27,SKU-3052,Tetlow,1,280000
2025-12-27,SKU-3061,Tetlow,3,330000
2025-12-27,SKU-3067,Tetlow,2,380000
2025-12-27,SKU-3076,Tetlow,3,180000
2025-12-27,SKU-3079,Tetlow,2,220000
2025-12-27,SKU-3085,Tetlow,1,220000
2025-12-27,SKU-3091,Tetlow,2,280000
2025-12-27,SKU-3094,Tetlow,3,495000
2025-12-27,SKU-3103,Tetlow,1,420000
2025-12-27,SKU-3106,Tetlow,3,225000
2025-12-27,SKU-3109,Tetlow,3,450000
2025-12-27,SKU-3112,Tetlow,1,185000
2025-12-27,SKU-3121,Tetlow,6,9000
2025-12-27,SKU-3124,Tetlow,2,5600
2025-12-27,SKU-3127,Tetlow,5,17500
2025-12-27,SKU-3130,Tetlow,2,17000
2025-12-27,SKU-3133,Tetlow,4,8000
2025-12-27,SKU-3136,Tetlow,6,7200
2025-12-28,SKU-3009,Mbari,1,230000
2025-12-28,SKU-3018,Mbari,1,68000
2025-12-28,SKU-3024,Mbari,1,95000
2025-12-28,SKU-3027,Mbari,1,115000
2025-12-28,SKU-3033,Mbari,2,170000
2025-12-28,SKU-3042,Mbari,1,230000
2025-12-28,SKU-3048,Mbari,1,120000
2025-12-28,SKU-3066,Mbari,1,150000
2025-12-28,SKU-3069,Mbari,1,190000
2025-12-28,SKU-3072,Mbari,1,230000
2025-12-28,SKU-3078,Mbari,1,60000
2025-12-28,SKU-3081,Mbari,2,220000
2025-12-28,SKU-3084,Mbari,2,300000
2025-12-28,SKU-3087,Mbari,1,220000
2025-12-28,SKU-3090,Mbari,1,260000
2025-12-28,SKU-3117,Mbari,1,240000
2025-12-28,SKU-3123,Mbari,3,4500
2025-12-28,SKU-3132,Mbari,3,25500
2025-12-28,SKU-3138,Mbari,2,2400
2025-12-28,SKU-3002,Owerri Main,2,360000
2025-12-28,SKU-3017,Owerri Main,1,68000
2025-12-28,SKU-3023,Owerri Main,1,95000
2025-12-28,SKU-3026,Owerri Main,1,115000
2025-12-28,SKU-3032,Owerri Main,1,85000
2025-12-28,SKU-3038,Owerri Main,2,330000
2025-12-28,SKU-3047,Owerri Main,2,240000
2025-12-28,SKU-3059,Owerri Main,1,850000
2025-12-28,SKU-3071,Owerri Main,1,230000
2025-12-28,SKU-3086,Owerri Main,1,220000
2025-12-28,SKU-3092,Owerri Main,1,140000
2025-12-28,SKU-3095,Owerri Main,1,165000
2025-12-28,SKU-3107,Owerri Main,1,75000
2025-12-28,SKU-3110,Owerri Main,2,300000
2025-12-28,SKU-3122,Owerri Main,5,7500
2025-12-28,SKU-3125,Owerri Main,1,2800
2025-12-28,SKU-3128,Owerri Main,3,10500
2025-12-28,SKU-3131,Owerri Main,4,34000
2025-12-28,SKU-3134,Owerri Main,2,4000
2025-12-28,SKU-3001,Tetlow,1,180000
2025-12-28,SKU-3004,Tetlow,2,420000
2025-12-28,SKU-3016,Tetlow,2,136000
2025-12-28,SKU-3019,Tetlow,1,75000
2025-12-28,SKU-3022,Tetlow,1,95000
2025-12-28,SKU-3025,Tetlow,4,460000
2025-12-28,SKU-3031,Tetlow,1,85000
2025-12-28,SKU-3037,Tetlow,1,165000
2025-12-28,SKU-3040,Tetlow,4,920000
2025-12-28,SKU-3046,Tetlow,1,120000
2025-12-28,SKU-3061,Tetlow,1,110000
2025-12-28,SKU-3067,Tetlow,1,190000
2025-12-28,SKU-3076,Tetlow,2,120000
2025-12-28,SKU-3079,Tetlow,2,220000
2025-12-28,SKU-3082,Tetlow,1,150000
2025-12-28,SKU-3094,Tetlow,1,165000
2025-12-28,SKU-3106,Tetlow,1,75000
2025-12-28,SKU-3109,Tetlow,2,300000
2025-12-28,SKU-3112,Tetlow,1,185000
2025-12-28,SKU-3115,Tetlow,1,240000
2025-12-28,SKU-3121,Tetlow,1,1500
2025-12-28,SKU-3124,Tetlow,5,14000
2025-12-28,SKU-3127,Tetlow,2,7000
2025-12-28,SKU-3130,Tetlow,4,34000
2025-12-28,SKU-3133,Tetlow,4,8000
2025-12-28,SKU-3136,Tetlow,4,4800
2025-12-29,SKU-3003,Mbari,1,180000
2025-12-29,SKU-3012,Mbari,1,270000
2025-12-29,SKU-3021,Mbari,1,75000
2025-12-29,SKU-3030,Mbari,1,135000
2025-12-29,SKU-3036,Mbari,1,145000
2025-12-29,SKU-3066,Mbari,1,150000
2025-12-29,SKU-3084,Mbari,1,150000
2025-12-29,SKU-3090,Mbari,1,260000
2025-12-29,SKU-3108,Mbari,1,75000
2025-12-29,SKU-3020,Owerri Main,1,75000
2025-12-29,SKU-3023,Owerri Main,1,95000
2025-12-29,SKU-3026,Owerri Main,1,115000
2025-12-29,SKU-3095,Owerri Main,1,165000
2025-12-29,SKU-3110,Owerri Main,1,150000
2025-12-29,SKU-3125,Owerri Main,1,2800
2025-12-29,SKU-3137,Owerri Main,1,1200
2025-12-29,SKU-3010,Tetlow,1,270000
2025-12-29,SKU-3019,Tetlow,1,75000
2025-12-29,SKU-3034,Tetlow,1,145000
2025-12-29,SKU-3037,Tetlow,1,165000
2025-12-29,SKU-3055,Tetlow,1,380000
2025-12-29,SKU-3064,Tetlow,1,150000
2025-12-29,SKU-3106,Tetlow,1,75000
2025-12-29,SKU-3109,Tetlow,1,150000
2025-12-29,SKU-3121,Tetlow,1,1500
2025-12-29,SKU-3133,Tetlow,1,2000
2025-12-30,SKU-3018,Mbari,1,68000
2025-12-30,SKU-3021,Mbari,2,150000
2025-12-30,SKU-3024,Mbari,1,95000
2025-12-30,SKU-3027,Mbari,2,230000
2025-12-30,SKU-3030,Mbari,2,270000
2025-12-30,SKU-3033,Mbari,1,85000
2025-12-30,SKU-3036,Mbari,3,435000
2025-12-30,SKU-3039,Mbari,1,165000
2025-12-30,SKU-3045,Mbari,1,290000
2025-12-30,SKU-3048,Mbari,2,240000
2025-12-30,SKU-3078,Mbari,1,60000
2025-12-30,SKU-3081,Mbari,2,220000
2025-12-30,SKU-3084,Mbari,5,750000
2025-12-30,SKU-3090,Mbari,3,780000
2025-12-30,SKU-3093,Mbari,1,140000
2025-12-30,SKU-3096,Mbari,1,165000
2025-12-30,SKU-3108,Mbari,3,225000
2025-12-30,SKU-3111,Mbari,2,300000
2025-12-30,SKU-3126,Mbari,2,5600
2025-12-30,SKU-3129,Mbari,6,21000
2025-12-30,SKU-3132,Mbari,2,17000
2025-12-30,SKU-3138,Mbari,1,1200
2025-12-30,SKU-3020,Owerri Main,1,75000
2025-12-30,SKU-3023,Owerri Main,2,190000
2025-12-30,SKU-3026,Owerri Main,1,115000
2025-12-30,SKU-3032,Owerri Main,2,170000
2025-12-30,SKU-3035,Owerri Main,1,145000
2025-12-30,SKU-3044,Owerri Main,1,290000
2025-12-30,SKU-3047,Owerri Main,3,360000
2025-12-30,SKU-3062,Owerri Main,2,220000
2025-12-30,SKU-3080,Owerri Main,1,110000
2025-12-30,SKU-3095,Owerri Main,1,165000
2025-12-30,SKU-3122,Owerri Main,4,6000
2025-12-30,SKU-3125,Owerri Main,6,16800
2025-12-30,SKU-3131,Owerri Main,3,25500
2025-12-30,SKU-3134,Owerri Main,3,6000
2025-12-30,SKU-3137,Owerri Main,6,7200
2025-12-30,SKU-3004,Tetlow,2,420000
2025-12-30,SKU-3013,Tetlow,1,750000
2025-12-30,SKU-3016,Tetlow,2,136000
2025-12-30,SKU-3019,Tetlow,1,75000
2025-12-30,SKU-3022,Tetlow,2,190000
2025-12-30,SKU-3025,Tetlow,1,115000
2025-12-30,SKU-3031,Tetlow,1,85000
2025-12-30,SKU-3037,Tetlow,1,165000
2025-12-30,SKU-3043,Tetlow,1,290000
2025-12-30,SKU-3046,Tetlow,2,240000
2025-12-30,SKU-3049,Tetlow,1,215000
2025-12-30,SKU-3061,Tetlow,2,220000
2025-12-30,SKU-3064,Tetlow,5,750000
2025-12-30,SKU-3070,Tetlow,1,230000
2025-12-30,SKU-3076,Tetlow,3,180000
2025-12-30,SKU-3082,Tetlow,2,300000
2025-12-30,SKU-3088,Tetlow,2,520000
2025-12-30,SKU-3091,Tetlow,1,140000
2025-12-30,SKU-3094,Tetlow,1,165000
2025-12-30,SKU-3097,Tetlow,1,190000
2025-12-30,SKU-3100,Tetlow,1,230000
2025-12-30,SKU-3106,Tetlow,3,225000
2025-12-30,SKU-3109,Tetlow,4,600000
2025-12-30,SKU-3112,Tetlow,1,185000
2025-12-30,SKU-3121,Tetlow,2,3000
2025-12-30,SKU-3124,Tetlow,8,22400
2025-12-30,SKU-3127,Tetlow,9,31500
2025-12-30,SKU-3130,Tetlow,3,25500
2025-12-30,SKU-3133,Tetlow,6,12000
2025-12-30,SKU-3136,Tetlow,4,4800
2025-12-31,SKU-3003,Mbari,1,180000
2025-12-31,SKU-3018,Mbari,3,204000
2025-12-31,SKU-3021,Mbari,1,75000
2025-12-31,SKU-3024,Mbari,1,95000
2025-12-31,SKU-3027,Mbari,1,115000
2025-12-31,SKU-3039,Mbari,4,660000
2025-12-31,SKU-3048,Mbari,1,120000
2025-12-31,SKU-3063,Mbari,1,110000
2025-12-31,SKU-3087,Mbari,3,660000
2025-12-31,SKU-3123,Mbari,3,4500
2025-12-31,SKU-3126,Mbari,3,8400
2025-12-31,SKU-3129,Mbari,1,3500
2025-12-31,SKU-3132,Mbari,1,8500
2025-12-31,SKU-3135,Mbari,1,2000
2025-12-31,SKU-3005,Owerri Main,1,210000
2025-12-31,SKU-3008,Owerri Main,1,230000
2025-12-31,SKU-3017,Owerri Main,1,68000
2025-12-31,SKU-3020,Owerri Main,1,75000
2025-12-31,SKU-3023,Owerri Main,3,285000
2025-12-31,SKU-3026,Owerri Main,1,115000
2025-12-31,SKU-3029,Owerri Main,1,135000
2025-12-31,SKU-3032,Owerri Main,2,170000
2025-12-31,SKU-3035,Owerri Main,2,290000
2025-12-31,SKU-3041,Owerri Main,1,230000
2025-12-31,SKU-3047,Owerri Main,1,120000
2025-12-31,SKU-3053,Owerri Main,1,280000
2025-12-31,SKU-3056,Owerri Main,1,380000
2025-12-31,SKU-3065,Owerri Main,2,300000
2025-12-31,SKU-3068,Owerri Main,1,190000
2025-12-31,SKU-3071,Owerri Main,1,230000
2025-12-31,SKU-3077,Owerri Main,1,60000
2025-12-31,SKU-3083,Owerri Main,2,300000
2025-12-31,SKU-3092,Owerri Main,1,140000
2025-12-31,SKU-3101,Owerri Main,1,230000
2025-12-31,SKU-3107,Owerri Main,1,75000
2025-12-31,SKU-3110,Owerri Main,2,300000
2025-12-31,SKU-3113,Owerri Main,2,370000
2025-12-31,SKU-3122,Owerri Main,1,1500
2025-12-31,SKU-3131,Owerri Main,3,25500
2025-12-31,SKU-3134,Owerri Main,1,2000
2025-12-31,SKU-3137,Owerri Main,2,2400
2025-12-31,SKU-3001,Tetlow,1,180000
2025-12-31,SKU-3016,Tetlow,1,68000
2025-12-31,SKU-3019,Tetlow,2,150000
2025-12-31,SKU-3025,Tetlow,1,115000
2025-12-31,SKU-3028,Tetlow,2,270000
2025-12-31,SKU-3031,Tetlow,1,85000
2025-12-31,SKU-3034,Tetlow,3,435000
2025-12-31,SKU-3040,Tetlow,1,230000
2025-12-31,SKU-3043,Tetlow,1,290000
2025-12-31,SKU-3046,Tetlow,1,120000
2025-12-31,SKU-3049,Tetlow,1,215000
2025-12-31,SKU-3052,Tetlow,1,280000
2025-12-31,SKU-3061,Tetlow,1,110000
2025-12-31,SKU-3070,Tetlow,1,230000
2025-12-31,SKU-3076,Tetlow,2,120000
2025-12-31,SKU-3079,Tetlow,1,110000
2025-12-31,SKU-3082,Tetlow,1,150000
2025-12-31,SKU-3085,Tetlow,1,220000
2025-12-31,SKU-3088,Tetlow,1,260000
2025-12-31,SKU-3091,Tetlow,1,140000
2025-12-31,SKU-3094,Tetlow,2,330000
2025-12-31,SKU-3106,Tetlow,4,300000
2025-12-31,SKU-3118,Tetlow,1,320000
2025-12-31,SKU-3121,Tetlow,4,6000
2025-12-31,SKU-3124,Tetlow,4,11200
2025-12-31,SKU-3127,Tetlow,1,3500
2025-12-31,SKU-3130,Tetlow,3,25500
2025-12-31,SKU-3133,Tetlow,4,8000
2025-12-31,SKU-3136,Tetlow,2,2400
2026-01-01,SKU-3003,Mbari,1,180000
2026-01-01,SKU-3006,Mbari,1,210000
2026-01-01,SKU-3021,Mbari,4,300000
2026-01-01,SKU-3024,Mbari,3,285000
2026-01-01,SKU-3027,Mbari,2,230000
2026-01-01,SKU-3030,Mbari,1,135000
2026-01-01,SKU-3039,Mbari,2,330000
2026-01-01,SKU-3045,Mbari,1,290000
2026-01-01,SKU-3051,Mbari,1,215000
2026-01-01,SKU-3057,Mbari,1,380000
2026-01-01,SKU-3060,Mbari,1,850000
2026-01-01,SKU-3078,Mbari,2,120000
2026-01-01,SKU-3081,Mbari,1,110000
2026-01-01,SKU-3084,Mbari,2,300000
2026-01-01,SKU-3087,Mbari,2,440000
2026-01-01,SKU-3093,Mbari,1,140000
2026-01-01,SKU-3108,Mbari,1,75000
2026-01-01,SKU-3123,Mbari,1,1500
2026-01-01,SKU-3126,Mbari,2,5600
2026-01-01,SKU-3129,Mbari,1,3500
2026-01-01,SKU-3135,Mbari,2,4000
2026-01-01,SKU-3138,Mbari,1,1200
2026-01-01,SKU-3017,Owerri Main,1,68000
2026-01-01,SKU-3020,Owerri Main,1,75000
2026-01-01,SKU-3023,Owerri Main,4,380000
2026-01-01,SKU-3035,Owerri Main,2,290000
2026-01-01,SKU-3038,Owerri Main,1,165000
2026-01-01,SKU-3047,Owerri Main,4,480000
2026-01-01,SKU-3050,Owerri Main,2,430000
2026-01-01,SKU-3062,Owerri Main,1,110000
2026-01-01,SKU-3065,Owerri Main,1,150000
2026-01-01,SKU-3068,Owerri Main,1,190000
2026-01-01,SKU-3080,Owerri Main,1,110000
2026-01-01,SKU-3083,Owerri Main,1,150000
2026-01-01,SKU-3092,Owerri Main,1,140000
2026-01-01,SKU-3098,Owerri Main,1,190000
2026-01-01,SKU-3107,Owerri Main,2,150000
2026-01-01,SKU-3116,Owerri Main,1,240000
2026-01-01,SKU-3122,Owerri Main,4,6000
2026-01-01,SKU-3125,Owerri Main,5,14000
2026-01-01,SKU-3128,Owerri Main,2,7000
2026-01-01,SKU-3131,Owerri Main,1,8500
2026-01-01,SKU-3134,Owerri Main,4,8000
2026-01-01,SKU-3137,Owerri Main,1,1200
2026-01-01,SKU-3004,Tetlow,3,630000
2026-01-01,SKU-3007,Tetlow,2,460000
